user_id,user_name,time,comment,shoucang,zhuanfa,pinglun,dianzan,device,url
4176534883005237,\u4e49\u53bf\u516c\u5b89\u5c40,2017-11-21 14:49,\u4e49\u53bf\u8f96\u533a\u65b0\u589e\u7535\u5b50\u76d1\u63a7\u8bbe\u5907\u53ca\u533a\u95f4\u6d4b\u901f\u8def\u6bb5\u7684\u901a\u544a\u4e3a\u4e86\u4fdd\u8bc1\u884c\u8f66\u5b89\u5168\uff0c\u786e\u4fdd\u9053\u8def\u5b89\u5168\u3001\u6709\u5e8f\u3001\u7545\u901a\uff0c\u4e49\u53bf\u516c\u5b89\u5c40\u4ea4\u8b66\u5927\u961f\u5728\u4e0b\u5217\u4f4d\u7f6e\u8bbe\u7f6e\u56fa\u5b9a\u70b9\u7535\u5b50\u76d1\u63a7\u8bbe\u5907\u53ca\u533a\u95f4\u6d4b\u901f\u88c5\u7f6e\uff0c\u73b0\u5c06\u5177\u4f53\u60c5\u51b5\u901a\u544a\u5982\u4e0b\uff1a\u4e00\u3001\u56fa\u5b9a\u70b9\u7535\u5b50\u76d1\u63a7  1.\u632f\u5174\u8def\u4eca\u5929\u7535\u8111\u524d\u3002  2.\u632f\u5174\u8def\u79fb\u52a8\u516c\u53f8\u3002  3.\u632f\u5174\u8def\u4eba\u6c11\u94f6\u884c\u3002  ...\u5c55\u5f00\u5168\u6587c      ,0,0,1,0,\u641c\u72d7\u9ad8\u901f\u6d4f\u89c8\u5668,//weibo.com/2145801125/Fw71mcBNz?refer_flag=1001030103_
4176493472558408,\u9526\u5dde\u5934\u6761\u65b0\u95fb,2017-11-21 12:05,#\u9526\u5dde\u7206\u6599# \u3010\u901a\u544a\u2014\u2014\u5173\u4e8e\u4e49\u53bf\u8f96\u533a\u65b0\u589e\u7535\u5b50\u76d1\u63a7\u8bbe\u5907\u53ca\u533a\u95f4\u6d4b\u901f\u8def\u6bb5\u7684\u901a\u544a\u3011 \u4e3a\u4e86\u4fdd\u8bc1\u884c\u8f66\u5b89\u5168\uff0c\u786e\u4fdd\u9053\u8def\u5b89\u5168\u3001\u6709\u5e8f\u3001\u7545\u901a\uff0c\u4e49\u53bf\u4ea4\u8b66\u90e8\u95e8\u5728\u4e0b\u5217\u4f4d\u7f6e\u8bbe\u7f6e\u56fa\u5b9a\u70b9\u7535\u5b50\u76d1\u63a7\u8bbe\u5907\u53ca\u533a\u95f4\u6d4b\u901f\u88c5\u7f6e\uff0c\u73b0\u5c06\u5177\u4f53\u60c5\u51b5\u901a\u544a\u5982\u4e0b\uff1a\u4e00\u3001\u56fa\u5b9a\u70b9\u7535\u5b50\u76d1\u63a7\uff1a  1.\u632f\u5174\u8def\u4eca\u5929\u7535\u8111\u524d\u3002  2.\u632f\u5174\u8def\u79fb\u52a8\u516c\u53f8\u3002 ...\u5c55\u5f00\u5168\u6587c,0,2,0,0,\u5fae\u535a weibo.com,//weibo.com/2123482173/Fw5WzaJyE?refer_flag=1001030103_
4176466826115601,\u6210\u90fd\u533b\u4fdd,2017-11-21 10:19,#\u5de5\u4f5c\u52a8\u6001# \u3010\u5927\u9091\u53bf\u7763\u5bfc\u957f\u671f\u7167\u62a4\u4fdd\u9669\u843d\u5b9e\u60c5\u51b5\u3011\u4e3a\u4fdd\u8bc1\u957f\u671f\u7167\u62a4\u4fdd\u9669\u5236\u5ea6\u843d\u5230\u5b9e\u5904\uff0c\u5927\u9091\u53bf\u533b\u4fdd\u5c40\u7ec4\u7ec7\u4e13\u9879\u7763\u5bfc\u7ec4\u5230\u627f\u529e\u5546\u4fdd\u516c\u53f8\u2014\u2014\u5927\u5730\u4fdd\u9669\u516c\u53f8\u5927\u9091\u516c\u53f8\u5bf9\u957f\u671f\u7167\u62a4\u4fdd\u9669\u5236\u5ea6\u6267\u884c\u60c5\u51b5\u8fdb\u884c\u4e86\u7763\u67e5\u548c\u6307\u5bfc\u3002\u901a\u8fc7\u542c\u53d6\u6c47\u62a5\uff0c\u73b0\u573a\u968f\u673a\u62bd\u67e5\u5931\u80fd\u4eba\u5458\u5b9e\u540d\u5236\u6863\u6848\uff0c\u67e5\u770b\u4e86\u5931\u80fd\u4eba\u5458\u4ece\u53d7\u7406\u3001\u8bc4\u4f30\u5230\u7167\u62a4\u534f\u8bae\u7b7e\u8ba2\u3001\u5f85\u9047 ...\u5c55\u5f00\u5168\u6587c      ,0,0,0,0,\u4e13\u4e1a\u7248\u5fae\u535a,//weibo.com/3809110542/Fw5fApEWJ?refer_flag=1001030103_
4176463702377220,i\u6881\u5c0f\u4f73,2017-11-21 10:06,#\u5927\u5730\u4fdd\u9669##\u767e\u4e07\u533b\u7597# \u8fd9\u51e0\u6b3e\u4ea7\u54c1\u90fd\u975e\u5e38\u4e0d\u9519\u7684\u54e6\uff0c\u80fd\u4fdd\u5168\u5bb6\u6bcf\u4e2a\u4eba\uff01\uff01\u6709\u9700\u8981\u53ef\u4ee5\u8054\u7cfb\u6211\u54a8\u8be2\u8d2d\u4e70\u5440\uff01\uff01\uff01 \u4fdd\u8bc1\u7ed9\u4f60\u6700\u4f18\u8d28\u7684\u5ba2\u6237\u4f53\u9a8c |\u5e7f\u5dde ,0,0,2,0,iPhone\u5ba2\u6237\u7aef,//weibo.com/1739347504/Fw5ay9Yqg?refer_flag=1001030103_
4212896131224931,\u98ce\u4e91\u4e09\u5c3a\u52516963,3月1日 22:56,\u4e0d\u5fd8\u521d\u5fc3 \u5706\u68a6\u767e\u4ebf@\u4e2d\u56fd\u5927\u5730\u4fdd\u9669\u5b98\u5fae @\u4e2d\u56fd\u5927\u5730\u4fdd\u9669\u76f4\u9500\u8f66\u9669 \u98ce\u4e91\u4e09\u5c3a\u5251... ,0,0,0,0,\u5c0f\u7c73Max2 \u5927\u5c4f\u5927\u7535\u91cf,//weibo.com/1673369881/G5pud58EX?refer_flag=1001030103_
4212873469232964,KS_\u5eb7\u4e09,3月1日 21:26,\u6211\u4e0d\u80fd\u8bf4\u8fd9\u91cc\u524d\u7a0b\u4f3c\u9526\u4f46\u662f\uff0c\u8fd9\u91cc\u5374\u6709\u7740\u4e1a\u754c\u9ec4\u57d4\u519b\u6821\u7684\u5b66\u4e60\u4f53\u7cfb\u6211\u4e5f\u4e0d\u60f3\u548c\u4f60\u63cf\u7ed8\u672a\u6765\u4f46\u662f\uff0c\u6211\u4f1a\u548c\u4f60\u4e00\u8d77\u89c4\u5212\u4f60\u7684\u804c\u6daf\u6210\u957f\u4f53\u7cfb\u6211\u66f4\u4e0d\u60f3\u548c\u4f60\u7a7a\u8c08\u5e0c\u671b\u4f46\u662f\uff0c\u6211\u4f1a\u548c\u4f60\u4e00\u8d77\u53bb\u52aa\u529b\u7a7f\u8d8a\u8ff7\u832b\u4e0e\u5f77\u5fa8\u56e0\u4e3a\u6211\u6df1\u523b\u7684\u77e5\u9053...\u5c55\u5f00\u5168\u6587c      ,0,0,1,0,\u575a\u679c Pro 2,//weibo.com/6301493441/G5oTECJUM?refer_flag=1001030103_
4212755706373176,\u597d\u4eba1236483637560,3月1日 13:38,\u4e2d\u56fd\u5927\u5730\u4fdd\u9669\u8fbd\u5b81\u5cab\u5ca9\u5206\u516c\u53f8\u6cd5\u4eba\u4f55\u6c38\u5168\u632a\u7528\u516c\u6b3e\u653e\u9ad8\u5229\u8d37\uff0c\u8054\u5408\u8f66\u4e3b\uff0c\u4fdd\u9669\u516c\u53f8\u5b9a\u70b9\u7ef4\u4fee\u7ad9\u9a97\u4fdd\u3002\u5e0c\u671b\u4fdd\u76d1\u4f1a\u80fd\u5f7b\u67e5\u3002       ,0,0,0,0,OPPO R11 Plus,//weibo.com/6483637560/G5lPIqJXa?refer_flag=1001030103_
4212735035802580,\u4e92\u52a9\u627e\u623f\u9891\u9053,3月1日 12:16,\u3010\u4e92\u52a9\u79df\u623f\u3011\u4e2a\u4eba\u51fa\u79df\u4e0a\u4e30\u8def1483\u5f04\u91d1\u878d\u5bb6\u4e8c\u5ba4\u4e00\u5385\u7535\u68af\u623f\u3002 5000/\u6708\uff0c\u62bc\u4e00\u4ed8\u4e09\u3002 3\u670818\u65e5\u540e\u53ef\u5165\u4f4f\uff0c\u4e00\u5e74\u8d77\u79df\u3002 \u623f\u4e1c\u76f4\u79df\uff0c\u65e0\u4e2d\u4ecb\u8d39\uff0c\u88c5\u4fee\u7cbe\u826f\uff0c\u5357\u5317\u901a\u900f\uff0c\u623f\u4e1c\u53cb\u5584\uff0c\u6574\u5c4b\u51fa\u79df\u3002 \u5468\u56f4\u6709\u591a\u5bb6\u516c\u53f8\u5747\u6b65\u884c\u53ef\u8fbe\uff0c\u5305\u62ec\u5e73\u5b89\u94f6\u884c\u3001\u4e2d\u56fd\u94f6\u884c\u3001\u4ea4\u901a\u94f6\u884c\u3001\u5927\u5730\u4fdd\u9669\u7b49\u3002 \u7f51\u9875\u94fe\u63a5 ,0,0,0,0,iPhone\u5ba2\u6237\u7aef,//weibo.com/6016907628/G5linolw0?refer_flag=1001030103_
4212727087748956,imagejing,3月1日 11:44,\u521a\u624d\u5927\u5730\u4fdd\u9669\u6765\u7535\u8bf4\u672c\u4eba\u540d\u4e0b\u6709\u8f86\u9752ARY978\u672c\u7530\u601d\u57df\u6295\u4fdd\uff0c\u6839\u672c\u6ca1\u6709\u7684\u4e8b\u554a\uff0c\u5404\u4f4d\u5927\u795e\uff0c\u8bf7\u95ee\u8fd9\u662f\u600e\u4e48\u56de\u4e8b\uff0c\u8bf7\u5927\u5bb6\u652f\u652f\u62db @\u7f51\u6613\u65b0\u95fb\u5ba2\u6237\u7aef @\u4e2d\u56fd\u5927\u5730\u4fdd\u9669\u5b98\u5fae       ,0,0,7,0,iPhone\u5ba2\u6237\u7aef,//weibo.com/3247329772/G5l5ywvRa?refer_flag=1001030103_
4212725842069526,\u5927\u9752\u6d77\u7f51,3月1日 11:39,#\u897f\u5b81\u6253\u542c#\u521a\u624d\u5927\u5730\u4fdd\u9669\u6765\u7535\u8bf4\u672c\u4eba\u540d\u4e0b\u6709\u8f86\u9752ARY978\u672c\u7530\u601d\u57df\u6295\u4fdd\uff0c\u6839\u672c\u6ca1\u6709\u7684\u4e8b\u554a\uff0c\u5404\u4f4d\u5927\u795e\uff0c\u8bf7\u95ee\u8fd9\u662f\u600e\u4e48\u56de\u4e8b\uff0c\u8bf7\u5927\u5bb6\u652f\u652f\u62dbvia@imagejing       ,0,0,12,0,WeicoPro,//weibo.com/2093964404/G5l3y8Gns?refer_flag=1001030103_
4212724882308818,imagejing,3月1日 11:35,\u521a\u624d\u5927\u5730\u4fdd\u9669\u6765\u7535\u8bf4\u672c\u4eba\u540d\u4e0b\u6709\u8f86\u9752ARY978\u672c\u7530\u601d\u57df\u6295\u4fdd\uff0c\u6839\u672c\u6ca1\u6709\u7684\u4e8b\u554a\uff0c\u5404\u4f4d\u5927\u795e\uff0c\u8bf7\u95ee\u8fd9\u662f\u600e\u4e48\u56de\u4e8b\uff0c\u8bf7\u5927\u5bb6\u652f\u652f\u62db@\u5927\u9752\u6d77\u7f51 @\u9752\u6d77\u767e\u59d31\u65f6\u95f4 @\u9752\u6d77\u53d1\u5e03 @\u7f51\u6613\u65b0\u95fb\u5ba2\u6237\u7aef @\u897f\u5b81\u6405\u6cab\u6cab\u793e\u533a @\u590f\u90fd\u897f\u5b81 @\u897f\u5b81\u5927\u660e\u767d @\u897f\u5b81\u8eab\u8fb9\u4e8b @\u897f\u5b81\u5708\u5b50       ,0,2,0,0,iPhone\u5ba2\u6237\u7aef,//weibo.com/3247329772/G5l209GD0?refer_flag=1001030103_
4212703239006780,cheapbonds,3月1日 10:09,\u201c\u4fdd\u9669\u660e\u661f\u201dAPP\u662f\u5927\u5730\u4fdd\u9669\u503e\u529b\u6253\u9020\u7684\u79fb\u52a8\u9500\u552e\u5e73\u53f0\u3002\u6211\u4eec\u8fd0\u7528\u6700\u65b0\u79fb\u52a8\u4e92\u8054\u79d1\u6280\u63d0\u4f9b\u79fb\u52a8\u51fa\u5355\u3001\u5b9e\u65f6\u7ed3\u7b97\u4f63\u91d1\u3001\u5728\u7ebf\u8003\u8bd5\u3001\u7ebf\u4e0a\u7b7e\u7ea6\u4ee3\u7406\u4eba\u7b49\u670d\u52a1\u3002\u5e73\u53f0\u672c\u7740\u201c\u8d4b\u80fd\u5171\u521b\u3001\u670d\u52a1\u5171\u4eab\u3001\u521b\u65b0\u5171\u8d62\u3001\u666e\u60e0\u5171\u751f\u201d\u7684\u7406\u5ff5\u4e3a\u5e7f\u5927\u7528\u6237\u63d0\u4f9b\u6700\u4e13\u4e1a\u7684\u9500\u552e\u5de5\u5177\u3001\u6700\u7cbe\u54c1\u7684\u57f9\u8bad\u8bfe\u7a0b\u3001\u6700\u6709\u610f\u4e49\u7684\u7ebf\u4e0b\u6d3b\u52a8\u3002\u52aa\u529b\u5efa\u8bbe\u4ee3\u7406\u4eba ...\u5c55\u5f00\u5168\u6587c,0,0,0,0,\u5c0f\u7c735X \u62cd\u4eba\u66f4\u7f8e,//weibo.com/2380181073/G5kt5BN4E?refer_flag=1001030103_
4212701858781359,\u961c\u9633\u529e\u4fdd\u9669\u54ea\u5bb6\u597d,3月1日 10:04,\u53d1\u8868\u4e86\u535a\u6587\u300a\u5b89\u5fbd\u961c\u9633\u5927\u5730\u4fdd\u9669\u516c\u53f8\u300b\u5b89\u5fbd\u961c\u9633\u5927\u5730\u4fdd\u9669\u516c\u53f8\u7535\u8bdd/\u5fae\u4fe117775008246/13083375817\uff0c2014\u5e7410\u67089\u65e5\u6848\u4ef6\u53d7\u7406\u8d3911246\u5143\uff0c\u51cf\u534a\u6536\u53d65623\u5143\uff0c\u7531\u88ab\u544a\u90d1\u971e\u627f\u62c53936\u5143|\u5b89\u5fbd\u961c\u9633\u5927...       ,0,0,0,0,\u65b0\u6d6a\u535a\u5ba2,//weibo.com/3675433145/G5kqRAQqP?refer_flag=1001030103_
4169998568049787,\u4f59\u603b6402582346,2017-11-3 13:56,\u672c\u4eba\u4e8e2017\u5e7410\u67083\u65e5\uff0c\u5728\u867e\u5b50\u9547\u5173\u4ed3\u6865\u9644\u8fd1\u53d1\u751f\u4e86\u4ea4\u901a\u4e8b\u6545\u3002\u7ecf\u4ea4\u8b66\u5904\u7406\uff0c\u5f3a\u5236\u62d6\u8f66\u3002\u4ea7\u751f\u4e86\u62d6\u8f66\u8d39\u3002\u4e8b\u540e\u4ea4\u901a\u4e8b\u6545\u8ba4\u5b9a\u6211\u8f66\u8d1f\u5168\u8d23\u3002\u7531\u6b62\u6211\u5411\u6211\u6295\u4fdd\u7684\u5927\u5730\u4fdd\u9669\u516c\u53f8\u7d22\u8d54\u5bf9\u65b9\u8f66\u8f86\u62d6\u8f66\u8d39\u3002\u5927\u5730\u4fdd\u9669\u516c\u53f8\u636e\u8d54\u3002\u8fd9\u6837\u7684\u4fdd\u9669\u516c\u53f8\u6211\u8fd8\u80fd\u76f8\u4fe1\u5417\uff1f\u6b62\u4e8b\u6545\u5e94\u8be5\u600e\u6837\u5904\u7406\u671b\u77e5\u60c5\u4eba\u544a\u77e5\u3002\u8c22\u8c22\uff01       ,0,0,1,1,\u4e09\u661fandroid\u667a\u80fd\u624b\u673a,//weibo.com/6402582346/FtmYUxM7h?refer_flag=1001030103_
4169949834419569,\u91cd\u5e86\u6c5f\u5317\u65b0\u626c\u793e\u4f1a\u5de5\u4f5c\u670d\u52a1\u4e2d\u5fc3,2017-11-3 10:42,#\u65b0\u626c-\u201c\u5fc3\u613f\u540c\u884c\u201d\u8ba1\u751f\u7279\u6b8a\u5bb6\u5ead\u5e2e\u6276\u9879\u76ee# \u4e3a\u4e86\u5e2e\u52a9\u670d\u52a1\u5bf9\u8c61\u66f4\u5feb\u66f4\u597d\u5730\u529e\u7406\u4fdd\u9669\u4e8c\u6b21\u4fdd\u9669\uff0c\u65b0\u626c\u793e\u5de5\u966a\u4f34\u5bf8\u6ee9\u670d\u52a1\u5bf9\u8c61\u5230\u5927\u5730\u4fdd\u9669\u516c\u53f8\u54a8\u8be2\u4fdd\u9669\u62a5\u9500\u76f8\u5173\u4e8b\u5b9c\u5e76\u68c0\u67e5\u4fdd\u9669\u62a5\u9500\u533b\u8d44\u6599\u51c6\u5907\u60c5\u51b5\u3002\u4ece\u8fd9\u6b21\u670d\u52a1\u4e2d\u4e86\u89e3\u5230\uff0c\u670d\u52a1\u5bf9\u8c61\u4e00\u4e2a\u4eba\u72ec\u5c45\uff0c\u5185\u5fc3\u8f83\u5b64\u72ec\uff0c\u9700\u8981\u793e\u5de5\u66f4\u591a\u7684\u966a\u4f34\u4e0e\u652f\u6301\u3002@\u4e2d\u56fd\u793e\u5de5\u7b80\u62a5 @\u4eba\u6c11\u7f51\u91cd\u5e86\u89c6\u7a97 ...\u5c55\u5f00\u5168\u6587c,0,0,0,1,OPPO R9s,//weibo.com/5479557338/FtlIjixJn?refer_flag=1001030103_
